대분류,분류명,분류설명,중분류,분류명,분류설명,소분류,분류명,분류설명,세분류,분류명,분류설명,최초등록일,수정일
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3015,외장마감재,"건축물 외부 마감재로서 외부벽체 재료,목재 사이딩,지붕재료(모든 종류, 금속판 포함)및 금속울타리 및 대문등을 포함함. 단 제외하는 품목은 타르종이,외부 방수재 등임",301518,외벽용재료,"대개 수직으로 공간을 막은 벽으로서 건물의 외주부(外周部)에 있는 벽용 재료를 말하며,외장판넬(샌드위치판넬,법랑등),석재(화강암,샌드스톤등),커튼월,드라이비트 등이 포함됨. 단 벽돌과 블록(속빈시멘트블록,ALC등)은 여기 분류에서는 제외함",30151808,방수시트,"방수시트재는 내구성,내마모성 및 감온성이 뛰어나고 내약품성이 강하며,특히 신장율이 우수하여 콘크리트 하중 및 구조물의 균열이나 변형이 발생하여도 잘 찢어지거나 파열되지 않는 반 영구적인 제품으로 어떠한 작업조건에서도 시공이 가능하며 열융착에 의한 완전 접합이 될 수 있는 방수재를 말한다. 여기에는 아스팔트방수시트,합성고분자방수시트 등이 포함된다.아스팔트방수시트는 아스팔트에 폴리머를 첨가한 방수시트로서 보강재,표면처리재,접착면 처리재 등으로 구성되어있으며,방수공법등에 따라 종류가 다양하다.합성 고분자 방수시트는 건축 및 그 밖의 구조물 방수공사에 사용되는 합성고분자를 주 원료로 한 방수시트 및 이에 섬유 등을 복합한 방수시트를 말함",2006-08-08 오후 3:02:00,2007-09-04 오후 4:48:00
40,유체조절기기,"유체(기체와 액체)의 이동과 조절을 관제하는 시스템, 장비, 부품 및 냉난방 등의 공기조화장치, 냉각장치, 가열장치 등을 포함함. 단 차량 등의 운송기기에 사용되는 것은 제외함",4014,유체분산장치,"기체 및 액체 또는 미세한 고체 입자와 같은 유체의 분산, 이송을 목정으로 사용되는 각종 장치 및 부품을 포함함. 배관 등에 사용되는 파이프, 튜브, 호스, 덕트 등과 이들의 연결 등에 사용되는 부수 자재, 조절을 위한 밸브, 조절기나 여과용 트랩 및 스트레이너 등이 포함됨. 단, 파이프나 튜브 등은 배관용뿐 아니라, 일반 구조용 및 공업용으로 사용되는 것도 함께 포함시킴",401421,관류,"속이 빈 가늘고 긴 관을 말함. 파이프의 단면은 보통 원형이지만 모양이 다른 것도 있음. 수도관, 가스관 등 일상생활에서 배관용으로, 또 각종 공업용시설에서 구조용 및 보일러 부품 등으로 널리 사용되고 있음",40142197,폴리에틸렌관,"폴리에틸렌을 주체로 한 공중합체를 주원료로 하여 제조한 관으로, 주로 상수, 하수, 가스 등의 유체 수송에 사용됨",2008-07-18 오전 12:00:00,2011-04-01 오후 4:13:00
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3010,기본건축자재,"기초,기둥,벽,바닥 등의 건물 뼈대, 즉 구조체(構造體)가 되는 부재를 말하며,구조용 목재는 침엽수 중에 소나무,낙엽송,잣나무,전나무 등이 쓰이고,외국산 이식재(移植材)로는 삼나무,회나무 등이 있음.구조용 강재는 원광석을 고로에서 용융하여 선철을 만들고 다시 평로,전로,전기로에서 정제하여 강괴로 만든 것을 필요한 형태로 압연성형한 압연강재가 주로 포함됨",301036,목재건자재,"기초,기둥,벽,바닥 등의 건물 뼈대, 즉 구조체(構造體)가 되는 부재로서,구조용 목재는 침엽수 중에 소나무,낙엽송,잣나무,전나무 등이 쓰이고, 외국산 이식재(移植材)로는 삼나무,회나무 등이 있음",30103699,합성목재, ,2009-04-03 오후 4:37:00,
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3011,"콘크리트,시멘트및플라스터","콘크리트는 시멘트가 물과 반응하여 굳어지는 수화반응(水和反應)을 이용하여 골재(骨材)를 시멘트풀(시멘트를 물로 개어 풀처럼 만든 것)로 둘러싸서 다진 것을 말하며,시멘트는 일반적으로는 토목 ·건축용의 무기질(無機質)의 결합경화제(結合硬化劑)를 의미하며, 시멘트는 주요 건설자재로서 콘크리트 또는 시멘트를 주원료로 한 2차 제품용으로 사용됨.플라스터는 석고 또는 석회, 물, 모래 등의 성분으로 이루어져 마르면 경화하는 성질을 응용하여 벽,천장 등을 도장하는 데 사용하는 풀 모양의 건축재를 말함",301115,콘크리트및모르타르,"콘크리트는 시멘트가 물과 반응하여 굳어지는 수화반응(水和反應)을 이용하여 골재(骨材)를 시멘트풀(시멘트를 물로 개어 풀처럼 만든 것)로 둘러싸서 다진 것으로,사용되는 골재의 종류, 사용부분, 혼화제(混和劑)의 유무, 콘크리트의 성질에 따라 분류됨. 모르타르는 시멘트와 모래를 물로 반죽한 것으로 고착재의 종류에 따라 석회모르타르,아스팔트모르타르,수지모르타르,질석모르타르,퍼라이트모르타르 등이 포함되며,여기에 내화모르타르는 제외함",30111597,아스팔트콘크리트, ,2009-04-03 오후 4:37:00,
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3012,도로포장및조경재,"도로포장재는 도로면을 보호강화하고 평탄성을 높여 사람의 통행과 차량의 주행을 편하게 하기 위해서 처리된 노면구조물(路面構造物) 자재를 말하며,조경재는 조경수목을 보호하기 위해 필요한 자재,옥외조각과 슈퍼그래픽 등과 같은 예술품,가로장치물과 녹화토 조성을 위한 토양안정제 및 법면보호공,옹벽 등과 같은 시설물을 포함함.단 조경수목은 여기 분류에서는 제외함",301216,아스팔트류,"석유원유의 성분 중에서 휘발성 유분(油分)이 대부분 증발하였을 때의 잔류물(殘留物)을 의미하며,아스팔트에는 천연적으로 산출되는 것과 석유에서 인공적으로 생산되는 것이 있음. 전자를 천연아스팔트, 후자를 석유아스팔트라고 함. 석유아스팔트는 천연아스팔트에 비하여 불순물이 적으며, 사용목적에 따라 적당히 그 성질을 조절할 수 있으므로 오늘날 사용되고 있는 것은 대부분이 석유아스팔트임.건축재료로 사용되는 아스팔트에는 스트레이트 아스팔트와 블론 아스팔트가 있음",30121698,맨홀뚜껑및악세사리, ,2009-04-03 오후 4:37:00,
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3012,도로포장및조경재,"도로포장재는 도로면을 보호강화하고 평탄성을 높여 사람의 통행과 차량의 주행을 편하게 하기 위해서 처리된 노면구조물(路面構造物) 자재를 말하며,조경재는 조경수목을 보호하기 위해 필요한 자재,옥외조각과 슈퍼그래픽 등과 같은 예술품,가로장치물과 녹화토 조성을 위한 토양안정제 및 법면보호공,옹벽 등과 같은 시설물을 포함함.단 조경수목은 여기 분류에서는 제외함",301216,아스팔트류,"석유원유의 성분 중에서 휘발성 유분(油分)이 대부분 증발하였을 때의 잔류물(殘留物)을 의미하며,아스팔트에는 천연적으로 산출되는 것과 석유에서 인공적으로 생산되는 것이 있음. 전자를 천연아스팔트, 후자를 석유아스팔트라고 함. 석유아스팔트는 천연아스팔트에 비하여 불순물이 적으며, 사용목적에 따라 적당히 그 성질을 조절할 수 있으므로 오늘날 사용되고 있는 것은 대부분이 석유아스팔트임.건축재료로 사용되는 아스팔트에는 스트레이트 아스팔트와 블론 아스팔트가 있음",30121699,맨홀박스, ,2009-04-03 오후 4:37:00,
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3012,도로포장및조경재,"도로포장재는 도로면을 보호강화하고 평탄성을 높여 사람의 통행과 차량의 주행을 편하게 하기 위해서 처리된 노면구조물(路面構造物) 자재를 말하며,조경재는 조경수목을 보호하기 위해 필요한 자재,옥외조각과 슈퍼그래픽 등과 같은 예술품,가로장치물과 녹화토 조성을 위한 토양안정제 및 법면보호공,옹벽 등과 같은 시설물을 포함함.단 조경수목은 여기 분류에서는 제외함",301218,조경용재,"조경용 수목의 보호를 위해 필요한 가로수 보호판,수목 지지대,옥외 조각품,슈퍼그래픽 등이 포함되며,각종 조경수목은 여기에서 제외함",30121898,수목보호지주대,"가로수, 과수 등 식재된 수목이 바람이나 외력에 넘어지지 않도록 지지하는 지주대를 말하며, 여기에는 과수목의 가지가 늘어지는 것을 방지하는 과수용 지지대를 포함함. 소재로는 플라스틱,목재, 강재 등이 있음",2009-04-03 오후 4:37:00,2011-03-31 오전 11:55:00
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3012,도로포장및조경재,"도로포장재는 도로면을 보호강화하고 평탄성을 높여 사람의 통행과 차량의 주행을 편하게 하기 위해서 처리된 노면구조물(路面構造物) 자재를 말하며,조경재는 조경수목을 보호하기 위해 필요한 자재,옥외조각과 슈퍼그래픽 등과 같은 예술품,가로장치물과 녹화토 조성을 위한 토양안정제 및 법면보호공,옹벽 등과 같은 시설물을 포함함.단 조경수목은 여기 분류에서는 제외함",301218,조경용재,"조경용 수목의 보호를 위해 필요한 가로수 보호판,수목 지지대,옥외 조각품,슈퍼그래픽 등이 포함되며,각종 조경수목은 여기에서 제외함",30121899,가로수보호판, ,2009-04-03 오후 4:37:00,
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3012,도로포장및조경재,"도로포장재는 도로면을 보호강화하고 평탄성을 높여 사람의 통행과 차량의 주행을 편하게 하기 위해서 처리된 노면구조물(路面構造物) 자재를 말하며,조경재는 조경수목을 보호하기 위해 필요한 자재,옥외조각과 슈퍼그래픽 등과 같은 예술품,가로장치물과 녹화토 조성을 위한 토양안정제 및 법면보호공,옹벽 등과 같은 시설물을 포함함.단 조경수목은 여기 분류에서는 제외함",301220,토양안정제및보강재,"여러 유기 재료간의 결합을 유도하여 균질한 혼합상태를 유지시켜 유동성을 강화시킴으로써 녹화 공사시 기계 적응성을 향상시키며, 녹화 공사후에는 빗물에 의한 성토, 절개지면의 토사유출 및 침식을 방지하는 역할과 조기발아 촉진 및 생육 기반재의 입단화 구조 형성을 촉진시키는 역할을 수행하는 고분자제를 말함",30122098,지반배수용구조재,0,2009-04-03 오후 4:37:00,2011-03-31 오후 3:38:00
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3015,외장마감재,"건축물 외부 마감재로서 외부벽체 재료,목재 사이딩,지붕재료(모든 종류, 금속판 포함)및 금속울타리 및 대문등을 포함함. 단 제외하는 품목은 타르종이,외부 방수재 등임",301518,외벽용재료,"대개 수직으로 공간을 막은 벽으로서 건물의 외주부(外周部)에 있는 벽용 재료를 말하며,외장판넬(샌드위치판넬,법랑등),석재(화강암,샌드스톤등),커튼월,드라이비트 등이 포함됨. 단 벽돌과 블록(속빈시멘트블록,ALC등)은 여기 분류에서는 제외함",30151899,방수시트, ,2009-04-03 오후 4:37:00,
30,건자재,"구조물과 도로의 건설,수리,유지에 사용되는 부품,자재,시스템 structural shapes 구조물,조립식 구조물,내장,외장 마감재,전기와 배관 장치,판재,건자재,콘크리트 등을 포함함",3015,외장마감재,"건축물 외부 마감재로서 외부벽체 재료,목재 사이딩,지붕재료(모든 종류, 금속판 포함)및 금속울타리 및 대문등을 포함함. 단 제외하는 품목은 타르종이,외부 방수재 등임",301520,울타리재료및제품,"공장 및 부지경계용,테니스장,체육시설장용,공원,전원주택,아파트,건설현장등 울타리용으로 사용되는 휀스제품을 포함하며,종류로는 디자인메쉬휀스,EGI 휀스,가드레일휀스,경계용휀스 등이 있음",30152096,기타자재울타리, ,2009-04-03 오후 4:37:00,
